depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
8.112222 27.620415 28.199746 28.751759 28.759722 29.365086 29.857535
8.257500 28.010186 28.562207 29.121436 29.135668 29.716778 30.315759
8.402778 28.412683 28.922706 29.516953 29.518468 30.099565 30.687281
8.548056 28.819627 29.337050 29.892192 29.900093 30.480722 31.011341
8.693333 29.183757 29.724210 30.254075 30.280293 30.863953 31.355484
8.838611 29.512768 30.110258 30.649935 30.642093 31.211293 31.662905
8.983889 29.903238 30.491145 31.025334 31.019721 31.547646 32.012093
9.129167 30.293681 30.889800 31.419117 31.384387 31.893672 32.296249
9.274444 30.814827 31.314343 31.808934 31.766870 32.218635 32.578718
9.419722 31.244301 31.717478 32.170728 32.141769 32.539887 32.902837
9.565000 31.829145 32.152379 32.572885 32.543286 32.919129 33.224496
9.707857 32.139314 32.572423 33.014126 33.042552 33.476398 34.208314
9.850714 32.541724 32.974271 33.488372 33.539944 34.114431 34.759538
9.993571 32.949614 33.421002 34.016637 34.063012 34.702548 35.417457
10.136429 33.333002 33.923291 34.572703 34.588353 35.257739 35.821461
10.279286 33.850914 34.488647 35.157671 35.120997 35.756243 36.203844
10.422143 34.454487 35.112267 35.670155 35.633791 36.139239 36.539524
10.565000 35.224600 35.650156 36.135531 36.106242 36.528612 36.930368
10.704000 35.494096 35.975904 36.475703 36.456025 36.900097 37.323821
10.843000 35.842042 36.316085 36.811279 36.789196 37.244144 37.708794
10.982000 36.124561 36.640055 37.123457 37.110096 37.561609 37.992940
11.121000 36.438286 36.985576 37.439690 37.427094 37.870980 38.271143
11.260000 36.762577 37.328550 37.773412 37.744911 38.151118 38.574553
11.399000 37.108397 37.651077 38.072778 38.051306 38.464704 38.858725
11.538000 37.447790 37.965288 38.381054 38.357323 38.753020 39.151007
11.677000 37.847716 38.287436 38.675098 38.665487 39.041503 39.412882
11.816000 38.193757 38.633350 38.987311 38.984702 39.343324 39.714692
11.955000 38.617931 39.011195 39.342651 39.342868 39.684380 40.041825
