depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
2.075000 21.779179 21.972801 22.147206 22.153500 22.333499 22.557876
2.100000 22.155674 22.306141 22.503310 22.528425 22.755557 23.043883
2.125000 23.355863 23.681979 23.855780 23.827504 23.985855 24.117231
2.150000 23.714822 23.919482 24.059329 24.053181 24.191973 24.336538
2.175000 23.921053 24.097205 24.233030 24.230738 24.366459 24.515678
2.200000 24.062243 24.248774 24.381316 24.382088 24.517824 24.659706
2.225000 24.190682 24.395561 24.533596 24.533022 24.670204 24.812755
2.250000 24.414590 24.575619 24.711017 24.711899 24.851045 25.000453
2.275000 24.625455 24.752475 24.893954 24.900104 25.047832 25.209925
2.300000 24.814887 24.956563 25.103252 25.114527 25.279804 25.446053
2.325000 25.023924 25.184309 25.359383 25.366773 25.554906 25.696200
2.350000 25.362166 25.609481 25.850304 25.859278 26.130084 26.330496
2.375000 25.773937 26.003869 26.266450 26.248306 26.478448 26.672462
2.400000 25.964936 26.213817 26.502785 26.473265 26.701555 26.915107
2.425000 26.120360 26.387621 26.715266 26.677810 26.923208 27.139213
2.430000 26.168572 26.440041 26.770004 26.736799 26.995966 27.213441
2.450000 26.493410 26.991198 27.375204 27.366490 27.775858 28.076772
2.500000 27.404926 27.798425 28.255921 28.285098 28.780382 29.234248
2.626667 28.398591 29.042701 29.748383 29.775780 30.475060 31.299362
2.753333 29.479864 30.495535 31.192225 31.158120 31.850302 32.509986
2.880000 31.758539 32.116395 32.620364 32.604836 33.087716 33.518396
2.992500 32.585684 33.210396 34.052057 34.216394 35.194054 36.910154
3.105000 33.434029 34.444009 35.703752 35.744995 36.995846 38.300645
3.217500 34.838218 36.091056 37.284687 37.273427 38.469037 39.514058
3.330000 36.799998 37.704054 38.751325 38.714061 39.692422 40.556455
