depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.830000 10.400390 11.904012 12.851005 12.705217 13.490878 14.255668
0.880000 11.041070 12.364297 13.204817 13.101516 13.883689 14.582841
0.955000 12.378854 13.322113 13.968904 13.922642 14.572757 15.051151
1.030000 13.771340 14.325068 14.837164 14.802706 15.281720 15.626270
1.080000 14.685462 15.064820 15.471152 15.439540 15.796017 16.169572
1.130000 15.215881 15.570729 15.931331 15.922679 16.261248 16.597742
1.180000 15.615190 15.984507 16.371806 16.396888 16.780718 17.414963
1.255000 16.075219 16.469543 16.908896 17.000256 17.485231 18.492928
1.330000 16.542906 16.931670 17.439799 17.563695 18.087971 19.569286
1.380000 16.800567 17.255318 17.799462 17.935506 18.552456 20.085189
1.430000 17.082597 17.582450 18.177360 18.327991 19.024685 20.648163
1.480000 17.371420 17.923649 18.528433 18.694833 19.387632 21.117671
1.530000 17.670950 18.242235 18.884936 19.062678 19.761633 21.587780
1.580000 17.945494 18.610480 19.245041 19.420496 20.141993 22.101208
1.630000 18.218338 18.925641 19.609982 19.776455 20.534839 22.492242
1.655000 18.347096 19.110650 19.792172 19.968984 20.706597 22.664078
1.680000 18.512780 19.302164 19.988707 20.165079 20.894157 22.940279
1.705000 18.645167 19.532752 20.169567 20.366678 21.092370 23.098998
1.730000 18.866978 19.736756 20.376497 20.574118 21.290622 23.282237
1.755000 19.067158 19.967886 20.611881 20.797651 21.508669 23.533203
1.805000 19.447262 20.378380 21.125951 21.291811 22.131204 24.469978
1.830000 19.612128 20.574780 21.376867 21.544022 22.437307 24.720754
1.880000 20.002505 21.039867 21.927113 22.117789 23.160258 25.084603
1.905000 20.183344 21.285975 22.258472 22.414376 23.508805 25.433735
1.955000 20.917758 21.834592 22.863642 23.024146 24.281832 25.961151
2.080000 22.241591 23.255287 25.026820 24.943222 26.398316 28.041462
2.130000 22.621682 23.778926 25.767599 25.572478 27.085842 28.531293
2.155000 22.826097 24.091360 26.095660 25.860406 27.371520 28.740935
2.180000 23.157089 24.417905 26.413600 26.164385 27.684871 29.045419
2.230000 23.522632 25.455282 27.099130 26.898061 28.230755 29.548872
2.255000 23.751219 25.826759 27.400996 27.208610 28.516637 29.743978
2.330000 25.733294 27.112843 28.383686 28.316862 29.483683 30.693389
2.355000 26.065184 27.353762 28.652724 28.577053 29.786482 30.929736
2.380000 26.333429 27.546143 28.876256 28.825127 30.098679 31.145351
2.405000 26.523749 27.765050 29.091065 29.056365 30.378631 31.357269
2.430000 26.827912 28.053127 29.302552 29.286537 30.626822 31.528466
2.505000 27.462175 28.759685 30.021579 30.000611 31.262720 32.144874
2.530000 27.715199 29.011475 30.287586 30.222846 31.465323 32.324268
2.580000 28.111756 29.498514 30.761400 30.659219 31.831666 32.597016
2.630000 28.560386 30.018406 31.228491 31.090372 32.198337 32.924804
2.680000 29.003719 30.499249 31.671629 31.516975 32.545993 33.246393
2.780000 29.782681 31.543815 32.522312 32.349806 33.184352 33.894434
2.855000 30.504691 32.356236 33.121202 33.029575 33.875297 34.475478
2.880000 30.822323 32.552116 33.329166 33.245370 34.067189 34.806560
2.905000 31.040149 32.750806 33.515760 33.441384 34.224596 34.951535
2.980000 31.947244 33.386728 33.981776 33.963778 34.700566 35.455881
3.005000 32.157128 33.574336 34.140952 34.147656 34.856669 35.663203
3.030000 32.403002 33.763878 34.326026 34.324878 35.029735 35.777874
3.105000 33.246231 34.230394 34.780707 34.802861 35.467023 36.111278
3.130000 33.480432 34.410158 34.931203 34.969404 35.643989 36.253404
3.155000 33.718515 34.552117 35.079317 35.126197 35.791358 36.411550
3.280000 34.638876 35.214884 35.673226 35.768026 36.424568 37.025896
3.305000 34.826352 35.349813 35.820995 35.913578 36.571751 37.190823
3.330000 34.964962 35.508536 35.970425 36.061816 36.723193 37.322102
3.380000 35.220911 35.783799 36.262439 36.338633 37.002593 37.560457
3.405000 35.343029 35.910840 36.412010 36.480575 37.130770 37.682476
3.430000 35.509303 36.051952 36.562572 36.623886 37.285373 37.815130
3.505000 35.887846 36.427824 36.940347 36.982604 37.608742 38.094591
3.580000 36.270207 36.787219 37.302157 37.326248 37.919559 38.387655
3.680000 36.806757 37.253056 37.723482 37.758220 38.313721 38.750257
3.730000 37.097603 37.497295 37.974309 38.007130 38.538760 38.994293
3.755000 37.225002 37.637407 38.120255 38.146182 38.677226 39.124744
3.780000 37.364199 37.789642 38.258615 38.283177 38.795855 39.246459
3.830000 37.625299 38.047356 38.531160 38.542617 39.045444 39.505514
3.880000 37.881094 38.298705 38.801022 38.808786 39.332478 39.762406
4.021667 38.453478 39.004865 39.500927 39.491177 39.991930 40.469828
4.163333 39.131047 39.670223 40.176731 40.167139 40.670708 41.110596
4.305000 39.756107 40.341812 40.844739 40.829700 41.331746 41.744158
4.410000 40.376414 40.889841 41.343328 41.341563 41.808427 42.246272
4.515000 40.921685 41.434991 41.861952 41.865335 42.311726 42.735794
4.620000 41.623416 42.018332 42.425113 42.416372 42.817177 43.228375
4.700000 42.071071 42.491380 42.969742 42.997609 43.455225 44.144688
4.780000 42.569474 42.979275 43.563900 43.668741 44.246791 45.540742
4.830000 42.814381 43.275979 43.941006 44.066518 44.762713 46.122999
4.880000 43.097601 43.595521 44.354225 44.480791 45.322171 46.751082
4.930000 43.425126 43.930275 44.745526 44.895993 45.805634 47.494373
