depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.252500 2.729712 3.457592 4.293764 4.375498 5.189267 6.869164
0.257500 2.763000 3.534969 4.364516 4.454053 5.300505 6.920228
0.262500 2.842155 3.606026 4.434283 4.530207 5.389933 7.037743
0.267500 2.902439 3.662113 4.512554 4.605385 5.464034 7.170152
0.272500 2.946182 3.750011 4.574382 4.680330 5.554751 7.292194
0.277500 2.995062 3.810470 4.662879 4.754764 5.621430 7.416066
0.282500 3.033178 3.862729 4.753876 4.828045 5.693072 7.487200
0.287500 3.087238 3.917223 4.830680 4.901882 5.780416 7.629713
0.292500 3.128882 3.981715 4.901051 4.977824 5.865557 7.741769
0.297500 3.170931 4.045409 4.999922 5.053504 5.950797 7.836817
0.302500 3.216293 4.103759 5.092916 5.128606 6.048394 7.941858
0.307500 3.255964 4.169158 5.165023 5.202965 6.119186 8.010622
0.312500 3.286067 4.216624 5.242935 5.277329 6.198584 8.115062
0.317500 3.318049 4.276794 5.314800 5.353387 6.283609 8.156914
0.325000 3.388581 4.373318 5.439392 5.469482 6.442209 8.361793
0.332500 3.466728 4.474202 5.538725 5.581757 6.546682 8.464849
0.337500 3.508911 4.564033 5.610351 5.651824 6.646718 8.537249
0.342500 3.551994 4.618890 5.690231 5.719443 6.706394 8.600456
0.347500 3.589702 4.681840 5.744361 5.787373 6.767470 8.662396
0.352500 3.626780 4.749731 5.833449 5.854245 6.815834 8.742476
0.357500 3.664395 4.825151 5.934962 5.923521 6.867800 8.788707
0.362500 3.730396 4.881687 6.015813 5.988390 6.944697 8.836059
0.367500 3.773708 4.995027 6.079832 6.054019 7.014364 8.879449
0.372500 3.824108 5.079612 6.171139 6.121171 7.071597 8.910509
0.377500 3.868377 5.126433 6.232482 6.185902 7.170760 8.958197
0.382500 3.906002 5.192015 6.314064 6.252263 7.284212 9.020895
0.387500 3.937660 5.234694 6.402159 6.318465 7.356504 9.080743
0.392500 3.980691 5.282872 6.460621 6.382067 7.410876 9.118175
0.397500 4.032287 5.335023 6.520500 6.448881 7.464233 9.157049
0.405000 4.150987 5.461534 6.615072 6.555464 7.568597 9.219849
0.412500 4.213363 5.532829 6.735897 6.658826 7.692998 9.294002
0.417500 4.262699 5.584932 6.815151 6.724935 7.761166 9.335388
0.422500 4.322565 5.647655 6.881805 6.790086 7.839684 9.378166
0.427500 4.393316 5.705133 6.946836 6.853266 7.933677 9.410579
0.432500 4.431974 5.753558 7.015190 6.919612 7.982357 9.459061
0.437500 4.478802 5.805344 7.082353 6.985718 8.033615 9.487370
0.442500 4.537309 5.857398 7.149779 7.054145 8.077657 9.553180
0.447500 4.576401 5.918898 7.227355 7.119790 8.150692 9.579073
0.452500 4.603220 5.983746 7.298502 7.186545 8.222912 9.634994
0.457500 4.658256 6.060773 7.382045 7.255953 8.322353 9.682758
0.462500 4.699985 6.116976 7.454476 7.325224 8.379691 9.715510
0.467500 4.740415 6.204357 7.528641 7.390786 8.462359 9.762817
0.472500 4.829479 6.262921 7.605146 7.459101 8.573776 9.809155
0.477500 4.892840 6.309207 7.675120 7.526224 8.627809 9.883133
0.485000 5.048433 6.425700 7.772504 7.631823 8.770419 9.971303
0.492500 5.159627 6.520272 7.878622 7.734191 8.903535 10.020307
0.497500 5.259368 6.587167 7.926452 7.801401 8.995903 10.094889
0.502500 5.323162 6.660498 8.001194 7.872215 9.080022 10.151852
0.507500 5.417905 6.724648 8.060036 7.945417 9.147442 10.217581
0.512500 5.557440 6.780711 8.126338 8.016125 9.248080 10.269061
0.517500 5.652177 6.848286 8.180942 8.087650 9.305809 10.314150
0.522500 5.754089 6.909757 8.230701 8.163166 9.383361 10.372076
0.527500 5.821260 7.006665 8.304856 8.243370 9.452683 10.457644
0.532500 5.935529 7.078184 8.388059 8.321994 9.521848 10.529846
0.537500 5.994089 7.176485 8.441930 8.399584 9.594007 10.598268
0.542500 6.082832 7.288116 8.501105 8.476215 9.660592 10.681179
0.547500 6.166175 7.376587 8.588082 8.557585 9.743981 10.727732
0.552500 6.210950 7.454443 8.648824 8.634299 9.808245 10.789758
0.557500 6.322701 7.517115 8.729717 8.709495 9.876918 10.926546
0.565000 6.492679 7.629874 8.868455 8.842022 9.978498 11.026407
0.572500 6.584186 7.768652 9.006652 8.970680 10.120725 11.086838
0.577500 6.637469 7.884574 9.085400 9.049495 10.190599 11.141190
0.582500 6.737766 7.965890 9.142040 9.124933 10.261216 11.235468
0.587500 6.819514 8.041253 9.220263 9.205273 10.346097 11.293788
0.592500 6.866958 8.140369 9.319690 9.285924 10.425635 11.408228
0.597500 6.909710 8.261754 9.408252 9.365727 10.524713 11.488048
0.602500 6.990402 8.339810 9.469044 9.446706 10.605877 11.535084
0.607500 7.091181 8.406350 9.543081 9.519210 10.677584 11.579092
0.612500 7.178613 8.482411 9.603488 9.593729 10.754771 11.616419
0.617500 7.227178 8.557955 9.665654 9.668594 10.807832 11.682303
0.622500 7.327413 8.664919 9.746033 9.740867 10.863508 11.741456
0.627500 7.421435 8.736343 9.804458 9.811113 10.923137 11.794086
0.632500 7.528665 8.820247 9.886533 9.878959 10.978788 11.834794
0.637500 7.569943 8.908781 9.970527 9.949485 11.044094 11.869273
0.645000 7.682577 9.016008 10.081960 10.057947 11.157540 11.950982
0.652500 7.747094 9.135297 10.181017 10.170045 11.280463 12.008794
0.657500 7.816513 9.210872 10.253493 10.239710 11.347301 12.064352
0.662500 7.905886 9.301254 10.333499 10.310910 11.420213 12.105186
0.667500 7.969073 9.382334 10.413036 10.385938 11.500199 12.168022
0.672500 8.047589 9.439073 10.476844 10.459082 11.572008 12.217585
0.677500 8.109916 9.510710 10.562326 10.531483 11.659612 12.256653
0.682500 8.179815 9.599827 10.626885 10.604718 11.725365 12.311954
0.687500 8.275022 9.685846 10.679886 10.676515 11.804803 12.352681
0.692500 8.417704 9.768750 10.756730 10.751667 11.873952 12.393088
0.697500 8.496298 9.879945 10.821093 10.831213 11.950426 12.442956
0.702500 8.596203 9.964978 10.906204 10.912392 12.002720 12.492453
0.707500 8.736814 10.046941 11.002939 10.992516 12.067515 12.543993
0.712500 8.898775 10.141881 11.121959 11.075489 12.118775 12.596390
0.717500 9.034651 10.207787 11.204245 11.154247 12.179524 12.646886
0.725000 9.230740 10.419066 11.336027 11.290084 12.249159 12.728473
0.732500 9.419905 10.588052 11.470517 11.414361 12.342773 12.814866
0.737500 9.520174 10.670493 11.549816 11.490792 12.401346 12.880169
0.742500 9.604049 10.741550 11.614656 11.562569 12.455808 12.924854
0.762500 10.297589 11.220347 11.912360 11.897348 12.636487 13.100626
0.782500 10.970697 11.712106 12.316822 12.282889 12.906194 13.287286
0.805000 11.544144 12.179261 12.710109 12.685045 13.217833 13.546850
0.817500 11.695154 12.358009 12.888244 12.850946 13.354383 13.671489
0.842500 12.143223 12.710773 13.248430 13.196056 13.647872 13.994244
0.885000 12.602215 13.202286 13.719925 13.653732 14.104482 14.416670
0.922500 12.976763 13.576975 14.085317 14.025680 14.467498 14.791308
0.927500 13.029795 13.634714 14.134272 14.082130 14.530552 14.845502
0.965000 13.430832 14.106169 14.499856 14.470506 14.876175 15.209894
1.045000 14.374831 14.760640 15.107054 15.097260 15.433940 15.738151
1.125000 14.993497 15.355681 15.661920 15.648004 15.932788 16.206789
1.205000 15.573153 15.872887 16.175427 16.165583 16.432083 16.722610
1.285000 16.070618 16.370009 16.634581 16.641382 16.915916 17.209423
1.365000 16.574525 16.861399 17.134332 17.142425 17.430057 17.728114
1.445000 17.058056 17.312195 17.604177 17.621570 17.921900 18.252658
1.525000 17.518454 17.820772 18.112603 18.123792 18.451675 18.745252
1.605000 18.010851 18.315473 18.610319 18.619933 18.922671 19.226160
1.685000 18.543812 18.816286 19.094734 19.103197 19.400470 19.673458
1.700000 18.678782 18.939585 19.222020 19.228382 19.510304 19.797172
1.765000 19.144550 19.441712 19.783894 19.828758 20.161293 20.828384
1.845000 19.710164 20.073105 20.484287 20.599172 21.045551 22.177479
1.925000 20.304218 20.739116 21.221538 21.409445 21.980705 23.959306
2.005000 20.922554 21.437432 22.005510 22.269536 22.996280 25.380292
