depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
1.430000 23.825168 24.442473 25.086833 25.305016 26.082070 28.623051
1.480000 24.175936 24.935030 25.553008 25.819164 26.667540 29.479689
1.530000 24.779711 25.382731 26.007406 26.303686 27.208866 30.094552
1.580000 25.234492 25.849744 26.442819 26.810868 27.767460 30.987110
1.630000 25.717430 26.275968 26.842998 27.286496 28.320384 31.802157
1.680000 26.259087 26.700471 27.248668 27.774676 28.847776 32.975502
1.730000 26.604164 27.096630 27.644618 28.240391 29.426354 33.569796
1.780000 26.985881 27.460320 28.015419 28.693222 30.053069 34.261980
1.830000 27.352084 27.831515 28.379443 29.148657 30.834360 34.924990
1.880000 27.726394 28.195327 28.767119 29.635120 31.371575 35.769381
1.930000 28.131234 28.584487 29.160062 30.169513 32.284341 36.733525
1.980000 28.489084 28.956424 29.574450 30.683975 32.868245 37.660108
2.030000 28.842267 29.330058 30.016290 31.174351 33.316368 38.342999
2.080000 29.284967 29.748267 30.507990 31.667822 33.701252 39.098098
2.130000 29.618864 30.161031 30.971241 32.158782 34.141647 39.617943
2.180000 30.063012 30.615928 31.492469 32.670081 34.523954 40.145863
2.230000 30.437852 31.071388 32.054822 33.163054 34.936522 40.596310
2.280000 30.815709 31.589336 32.641008 33.673568 35.412662 40.983299
2.330000 31.273881 32.090801 33.300376 34.218023 36.233632 41.351862
2.380000 31.732573 32.637234 33.890221 34.768547 37.152844 41.774216
2.430000 32.270695 33.186535 34.429983 35.347211 38.779262 42.178357
2.480000 32.683179 33.732476 35.070999 35.955587 39.516384 42.577148
2.530000 33.252566 34.627972 35.840562 36.644232 40.132718 43.012827
2.580000 33.873460 35.644008 36.912599 37.572306 40.439799 43.528045
2.630000 34.397922 36.698267 37.993582 38.475078 40.884191 44.083088
2.680000 34.750880 38.000343 39.278904 39.451559 41.348295 44.466336
2.730000 35.422677 38.833845 39.974773 40.152354 41.890153 44.824199
2.780000 36.250118 39.455878 40.611222 40.793915 42.610730 45.253282
2.830000 37.211114 39.941975 41.152578 41.374751 43.203513 45.585385
2.880000 39.026457 40.533444 41.682391 41.954521 43.829959 45.966854
2.930000 39.692952 41.142224 42.231433 42.507516 44.440484 46.301008
2.980000 40.292412 41.721787 42.768990 43.070168 45.175243 46.633345
3.030000 41.266958 42.339800 43.235978 43.624195 45.703755 46.977087
3.080000 42.000308 42.957814 43.706349 44.177243 46.293279 47.378251
3.130000 42.691862 43.475566 44.163816 44.711659 46.769134 47.777105
3.180000 43.268955 43.932556 44.619609 45.199490 47.190632 48.297951
3.230000 43.691824 44.347482 45.100790 45.669252 47.602080 48.660919
3.280000 44.015760 44.796905 45.609643 46.143862 48.031895 49.147322
3.330000 44.428501 45.221577 46.148349 46.642111 48.443088 49.509827
3.340000 44.503576 45.308334 46.260837 46.736638 48.541214 49.595013
3.380000 44.831280 45.587592 46.655870 47.071297 48.869776 49.943430
3.430000 45.139038 45.929483 47.166935 47.476947 49.250021 50.323553
3.480000 45.403905 46.290066 47.608707 47.863951 49.598578 50.772045
3.530000 45.714612 46.649840 48.166354 48.262372 49.989017 51.152665
3.580000 46.051475 47.030750 48.660392 48.671691 50.328412 51.532701
3.630000 46.397576 47.428242 49.200159 49.099901 50.690458 51.958030
3.680000 46.694122 47.817541 49.591850 49.510976 51.079887 52.463313
3.730000 47.067284 48.226259 50.034474 49.930536 51.471877 53.018899
3.780000 47.381294 48.612133 50.406960 50.348475 51.964483 53.703292
3.830000 47.812257 49.039910 50.847899 50.785428 52.435065 54.238603
3.880000 48.232394 49.421772 51.274482 51.235293 52.996300 54.851153
3.930000 48.680959 49.856383 51.670765 51.689390 53.664612 55.316452
3.980000 48.969390 50.239984 52.090564 52.149605 54.204491 55.881972
4.030000 49.303493 50.587682 52.564774 52.616139 54.808901 56.388692
4.080000 49.538961 50.947222 53.048173 53.079753 55.340356 56.899225
4.130000 49.988733 51.312524 53.467660 53.557478 56.014510 57.388063
4.180000 50.311581 51.720452 53.873439 54.028645 56.601586 58.014547
4.230000 50.615246 52.137631 54.415339 54.517448 57.099731 58.595806
4.280000 50.971586 52.488663 54.959394 54.986980 57.585551 59.291867
4.330000 51.312401 52.846414 55.603704 55.474337 58.151483 59.841295
4.380000 51.555540 53.192339 56.223732 55.943731 58.575471 60.207562
4.430000 51.934528 53.564775 56.831183 56.455138 59.165146 60.588934
4.530000 52.607353 54.301441 57.877875 57.452170 60.324398 61.695270
4.580000 53.032484 54.664885 58.440317 57.922556 60.739274 62.108101
4.630000 53.433018 55.008156 59.097790 58.373976 61.100535 62.755021
4.680000 53.975340 55.418247 59.744995 58.835603 61.509816 63.452956
4.730000 54.310636 55.804564 60.179377 59.307452 61.946514 64.619403
4.780000 54.702415 56.223724 60.552955 59.758500 62.285782 65.640111
4.830000 55.097106 56.624837 60.909311 60.188024 62.649183 66.343602
4.880000 55.580568 57.035481 61.344208 60.651504 63.037611 66.765048
4.930000 56.003587 57.518735 61.873678 61.149342 63.555953 67.605470
