depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
3.530000 19.392434 19.802517 20.681301 20.977844 22.376312 23.783977
3.580000 19.524922 19.968790 20.891154 21.203824 22.682580 24.095600
3.605000 19.607005 20.051830 20.997315 21.323346 22.820207 24.200002
3.630000 19.710614 20.159366 21.104854 21.440089 22.970031 24.289687
3.730000 20.002949 20.461086 21.534325 21.902719 23.639228 24.798466
3.755000 20.083805 20.577976 21.647426 22.014061 23.817939 24.926875
3.780000 20.159389 20.681668 21.776062 22.134475 23.911175 25.019767
3.805000 20.237821 20.782712 21.892397 22.255387 24.045184 25.121204
3.830000 20.317907 20.884576 22.021974 22.377445 24.236033 25.274792
3.855000 20.395418 20.979302 22.165409 22.496795 24.329371 25.424122
3.880000 20.485931 21.083804 22.294232 22.616900 24.483874 25.548493
3.905000 20.585438 21.232910 22.437570 22.735370 24.606844 25.652208
3.930000 20.729856 21.336702 22.538879 22.857197 24.751632 25.781865
3.955000 20.813229 21.428775 22.679685 22.980479 24.826848 25.866973
3.980000 20.931421 21.579741 22.807247 23.103745 24.938334 25.969485
4.005000 21.035930 21.679640 22.941762 23.226964 25.044755 26.052904
4.130000 21.508921 22.214908 23.837055 23.872162 25.617804 26.560289
4.180000 21.681612 22.413909 24.196847 24.119054 25.852403 26.764079
4.230000 21.901539 22.676806 24.483528 24.385114 26.092671 27.042375
4.280000 22.191942 22.880279 24.760532 24.655053 26.322563 27.358079
4.330000 22.427437 23.121704 25.039807 24.923834 26.563389 27.590500
4.355000 22.521763 23.231621 25.158933 25.047302 26.666023 27.701064
4.380000 22.622479 23.338730 25.331347 25.177190 26.802025 27.853347
4.405000 22.729206 23.476125 25.471808 25.309468 26.914507 27.982452
4.430000 22.883863 23.605759 25.594237 25.456071 27.055596 28.169526
4.455000 22.978448 23.741601 25.713664 25.593243 27.207028 28.317419
4.480000 23.069009 23.871982 25.838145 25.730194 27.369608 28.612566
4.505000 23.151466 24.034197 25.943385 25.871060 27.498912 28.777880
4.530000 23.362401 24.185021 26.074428 26.009922 27.647671 28.945534
4.555000 23.461718 24.303957 26.195013 26.152954 27.772874 29.121374
4.580000 23.631205 24.486479 26.381846 26.300631 27.902746 29.260393
4.605000 23.745583 24.692330 26.525045 26.451263 28.011688 29.521447
4.630000 23.859513 24.831558 26.646351 26.589497 28.148591 29.711800
4.655000 23.958797 25.022748 26.764494 26.734659 28.312274 29.848386
4.680000 24.126632 25.218161 26.878223 26.878111 28.484069 29.925205
4.705000 24.226655 25.387168 27.061901 27.027367 28.629133 30.061150
4.730000 24.353420 25.560305 27.179259 27.178080 28.774825 30.189814
4.755000 24.575131 25.753267 27.328911 27.343464 28.928225 30.259778
4.780000 24.769860 25.921022 27.484125 27.505809 29.092225 30.380150
4.805000 24.882537 26.140235 27.598745 27.668995 29.254296 30.551589
4.830000 24.978872 26.293515 27.751064 27.824091 29.464691 30.646961
4.855000 25.179611 26.488363 27.911119 27.983853 29.626559 30.752503
4.880000 25.332976 26.679118 28.062217 28.148034 29.764115 30.873876
4.905000 25.450369 26.868234 28.201696 28.303113 29.883794 31.003933
4.930000 25.591293 27.019859 28.333432 28.460345 30.047627 31.132403
4.955000 25.721051 27.206179 28.505570 28.621280 30.136511 31.358545
5.005000 25.968442 27.622774 28.925251 29.006976 30.458938 31.703198
5.030000 26.087153 27.777955 29.110904 29.180223 30.650210 31.898912
5.080000 26.355537 28.216694 29.513660 29.551492 31.078293 32.137455
5.105000 26.509067 28.394144 29.704242 29.716304 31.216824 32.336105
5.155000 26.782728 28.761080 30.104702 30.097467 31.507367 32.550488
5.180000 26.874773 28.894739 30.283095 30.246887 31.632411 32.686702
5.205000 26.971275 29.019057 30.455086 30.392472 31.764666 32.841254
5.230000 27.063593 29.181410 30.652758 30.549829 31.907837 32.986010
5.255000 27.159127 29.373000 30.845577 30.704578 32.058307 33.085977
5.305000 27.421818 29.782691 31.353336 31.094321 32.355282 33.382649
5.330000 27.521246 29.974736 31.511526 31.255381 32.529101 33.511394
5.355000 27.598792 30.123144 31.646166 31.410890 32.711180 33.627934
5.405000 27.992392 30.516119 32.083978 31.831698 33.077521 33.978188
5.430000 28.198993 30.656444 32.222125 31.995671 33.235350 34.167778
5.455000 28.265565 30.823461 32.424549 32.166399 33.377419 34.323471
5.480000 28.332534 31.063746 32.623897 32.337956 33.542399 34.491241
5.505000 28.398366 31.257336 32.838957 32.512447 33.675375 34.697835
5.530000 28.510057 31.496835 33.022087 32.691562 33.859929 34.882170
5.555000 28.600822 31.750411 33.208882 32.876797 34.013867 35.029641
5.580000 28.776107 31.923125 33.437391 33.071224 34.190803 35.227682
5.605000 28.855946 32.154051 33.623406 33.266016 34.436299 35.363790
5.630000 29.004152 32.336823 33.828898 33.458585 34.632138 35.542303
5.655000 29.086787 32.508959 34.035975 33.651006 34.805791 35.746633
5.680000 29.181612 32.673055 34.219609 33.840770 35.005312 35.978664
5.705000 29.281562 32.892412 34.412592 34.038399 35.250848 36.112398
5.730000 29.344249 33.112672 34.593875 34.236828 35.435130 36.330415
5.755000 29.430111 33.327505 34.782946 34.431046 35.653982 36.465784
5.780000 29.519900 33.576170 34.975281 34.637457 35.868215 36.642641
5.805000 29.614647 33.786554 35.178629 34.864302 36.102778 36.828444
5.830000 29.700673 34.110022 35.436258 35.092217 36.286639 37.015291
5.855000 29.835248 34.385737 35.692301 35.328931 36.507941 37.227942
5.880000 29.934332 34.698604 35.970764 35.573390 36.757296 37.494526
5.905000 30.025301 34.958744 36.214118 35.808632 37.003492 37.751943
5.930000 30.112255 35.230083 36.483075 36.053167 37.233539 37.943861
5.955000 30.168972 35.465063 36.683921 36.280187 37.496517 38.149117
5.980000 30.248448 35.677910 36.950553 36.497734 37.727446 38.371700
6.005000 30.365647 35.933818 37.194931 36.723802 37.927809 38.471240
6.030000 30.541681 36.118772 37.422880 36.930224 38.105703 38.594944
6.055000 30.633040 36.314774 37.641042 37.127142 38.293483 38.746266
6.080000 30.686171 36.487827 37.871809 37.319473 38.483678 38.905522
6.105000 30.891732 36.740128 38.080785 37.502804 38.635592 39.098205
6.130000 30.989881 36.922901 38.298169 37.690498 38.809653 39.272072
6.155000 31.066144 37.155178 38.501963 37.869739 38.948664 39.411883
6.205000 31.322612 37.934983 38.917162 38.322019 39.277089 39.836847
6.230000 31.428050 38.133797 39.062653 38.476995 39.431880 40.039548
6.255000 31.542762 38.347678 39.215578 38.630206 39.582632 40.187992
6.280000 31.667181 38.497602 39.322564 38.767806 39.713008 40.394703
6.305000 31.759406 38.637666 39.421383 38.890618 39.836576 40.524077
6.330000 31.909821 38.789511 39.527051 39.013496 39.962905 40.664527
6.355000 32.001517 38.933072 39.623962 39.130271 40.088805 40.844392
6.405000 32.203334 39.204688 39.804435 39.358184 40.320543 41.074399
6.455000 32.440586 39.417400 39.964698 39.574052 40.577323 41.384297
6.480000 32.587493 39.533565 40.048304 39.673010 40.693103 41.481877
6.505000 32.864321 39.636232 40.136462 39.770809 40.804495 41.599063
6.530000 33.040213 39.711105 40.218234 39.870460 40.925741 41.687545
6.555000 33.125635 39.802690 40.302528 39.969599 41.020626 41.785674
6.580000 33.281432 39.944995 40.378306 40.063472 41.116706 41.931321
6.605000 33.410998 40.048162 40.457109 40.165803 41.197901 42.050619
6.630000 33.502503 40.143815 40.532977 40.264406 41.292169 42.168300
6.655000 33.592196 40.255259 40.618452 40.363506 41.384646 42.245022
6.680000 33.753640 40.344429 40.691881 40.459180 41.484929 42.352566
6.705000 33.918192 40.432657 40.765483 40.553790 41.588316 42.434815
6.730000 34.290085 40.535230 40.841503 40.649740 41.673473 42.533371
6.755000 34.439102 40.628430 40.921085 40.744589 41.766873 42.621719
6.780000 34.598762 40.715666 40.999815 40.843872 41.865296 42.699265
6.805000 34.740011 40.803157 41.077354 40.936472 41.959817 42.830090
6.830000 34.933684 40.879482 41.149545 41.030268 42.064552 43.013026
6.855000 35.175161 40.962503 41.230526 41.125517 42.154543 43.084609
6.880000 35.594016 41.050547 41.309849 41.224248 42.252517 43.162022
6.905000 35.723830 41.128392 41.389944 41.319713 42.358690 43.242770
6.930000 35.929190 41.206934 41.464714 41.417624 42.456565 43.418101
6.955000 36.214234 41.283534 41.547775 41.514216 42.541687 43.561352
6.980000 36.409833 41.366741 41.617639 41.613206 42.646686 43.706760
7.005000 36.534886 41.443684 41.697900 41.711846 42.746161 43.860902
7.030000 36.982780 41.511010 41.778234 41.812848 42.832290 43.967752
7.055000 37.314886 41.599743 41.863968 41.912037 42.917935 44.112251
7.080000 37.672728 41.683978 41.949151 42.013906 42.999110 44.209221
7.105000 38.172049 41.760354 42.037309 42.118172 43.089809 44.310289
7.130000 38.554756 41.842135 42.126234 42.217923 43.185082 44.433828
7.155000 38.804878 41.914191 42.204887 42.315605 43.253593 44.640083
7.180000 39.217993 41.998555 42.289040 42.423050 43.339996 44.788204
7.205000 39.498675 42.075674 42.363601 42.526548 43.440856 44.910786
7.230000 39.670178 42.147542 42.458660 42.624620 43.531735 44.996855
7.255000 39.920305 42.227293 42.547448 42.731370 43.659460 45.054694
7.280000 40.093728 42.308041 42.634846 42.833380 43.749555 45.131333
7.305000 40.433677 42.394928 42.738514 42.939729 43.854941 45.205691
7.330000 40.580130 42.469348 42.830244 43.040603 43.960369 45.361228
7.355000 40.903358 42.557740 42.970678 43.151585 44.071488 45.494581
7.380000 41.118195 42.637216 43.077518 43.255717 44.173339 45.597913
7.405000 41.356655 42.722933 43.204955 43.363672 44.238440 45.673060
7.430000 41.645790 42.810092 43.330240 43.470536 44.334026 45.773470
7.455000 41.831940 42.902982 43.452317 43.575688 44.438737 45.879695
7.480000 42.022888 42.982167 43.541885 43.681258 44.555893 45.959221
7.505000 42.187737 43.061943 43.660330 43.784161 44.631725 46.028392
7.530000 42.410036 43.157680 43.756516 43.889850 44.719634 46.120780
7.555000 42.553198 43.249403 43.870122 43.991980 44.798949 46.233772
7.580000 42.732188 43.332612 43.980053 44.094347 44.889309 46.325409
7.605000 42.857361 43.420136 44.070971 44.200786 44.991209 46.390369
7.630000 42.986964 43.502940 44.183296 44.300251 45.102047 46.533788
7.655000 43.096306 43.586471 44.297330 44.406467 45.203431 46.634049
7.680000 43.205055 43.670974 44.401187 44.512712 45.311034 46.734793
7.755000 43.540732 43.894094 44.744817 44.858400 45.894083 47.019865
7.780000 43.618298 43.968368 44.853999 44.966436 46.020868 47.119990
7.830000 43.755324 44.112911 45.083321 45.186585 46.380328 47.405005
7.855000 43.848446 44.195511 45.177467 45.292499 46.504981 47.518048
7.880000 43.920683 44.289510 45.271215 45.400317 46.628122 47.711059
7.905000 43.992663 44.377069 45.369784 45.507614 46.765200 47.861785
7.930000 44.071456 44.456538 45.482538 45.610964 46.908533 47.990675
7.955000 44.146511 44.540105 45.598644 45.717133 47.012016 48.170087
7.980000 44.221433 44.612333 45.727100 45.820708 47.132522 48.274925
8.005000 44.307040 44.686319 45.826537 45.933568 47.303930 48.450460
8.055000 44.438878 44.818894 46.011039 46.161729 47.643336 49.069113
8.080000 44.501869 44.887800 46.100420 46.272002 47.777648 49.220582
8.105000 44.600955 44.972430 46.184335 46.380944 47.957230 49.392862
8.130000 44.658497 45.043362 46.276499 46.483824 48.110923 49.539344
8.155000 44.732238 45.123854 46.360092 46.587893 48.243230 49.768493
8.180000 44.809072 45.222514 46.452160 46.694989 48.339886 49.844912
8.205000 44.887354 45.296641 46.544922 46.800552 48.499900 49.961463
8.230000 44.953083 45.364465 46.643471 46.911817 48.619808 50.111279
8.255000 45.019841 45.440528 46.748161 47.025514 48.765431 50.490476
8.280000 45.102615 45.515008 46.843693 47.134911 48.893524 50.575256
8.305000 45.173196 45.578021 46.949746 47.241246 49.027045 50.731529
8.330000 45.260472 45.665889 47.060285 47.353813 49.142590 50.831596
8.355000 45.332684 45.744563 47.176819 47.464369 49.230708 50.918070
8.380000 45.410661 45.823729 47.274832 47.580560 49.324218 51.056810
8.405000 45.479406 45.898525 47.426866 47.694566 49.429359 51.335779
8.430000 45.553940 45.962462 47.530596 47.806870 49.532608 51.555395
8.455000 45.604196 46.026430 47.662300 47.920643 49.642508 51.633159
8.480000 45.677151 46.111635 47.790653 48.032550 49.736572 51.744195
8.505000 45.751650 46.184480 47.910583 48.145877 49.831322 51.938344
8.530000 45.810226 46.248213 48.036739 48.259605 49.963241 52.104853
8.555000 45.886634 46.324099 48.169344 48.376831 50.082931 52.289041
8.580000 45.975051 46.390825 48.293391 48.489411 50.192142 52.534172
8.605000 46.045685 46.479646 48.432423 48.602233 50.293993 52.665545
8.630000 46.109635 46.549604 48.587104 48.715804 50.379419 52.775334
8.655000 46.174360 46.613476 48.761304 48.826352 50.470561 53.059204
8.680000 46.237583 46.701360 48.899251 48.939337 50.563347 53.154392
8.705000 46.294980 46.781811 49.063007 49.056302 50.652769 53.255851
8.730000 46.358726 46.845296 49.168217 49.166498 50.781769 53.493946
8.755000 46.423112 46.912487 49.320645 49.283512 50.948851 53.661623
8.780000 46.502052 46.989594 49.437477 49.398440 51.154283 53.809938
8.805000 46.569396 47.064898 49.555450 49.516676 51.307520 53.924396
8.830000 46.640826 47.160426 49.662372 49.634162 51.383295 53.997614
8.855000 46.700876 47.289645 49.792073 49.752130 51.483591 54.432316
8.880000 46.768552 47.378136 49.896115 49.861866 51.553581 54.549641
8.905000 46.827742 47.444268 50.048626 49.975385 51.705249 54.647426
8.930000 46.883557 47.586437 50.178961 50.091471 51.875110 54.798828
8.955000 46.962431 47.667746 50.290058 50.203209 52.001086 54.913841
8.980000 47.026404 47.763409 50.409845 50.315047 52.096245 55.025142
9.005000 47.108387 47.844356 50.518719 50.432826 52.332649 55.209630
9.030000 47.175482 47.939351 50.648007 50.545809 52.505756 55.258390
9.055000 47.243615 48.029484 50.755939 50.662368 52.679685 55.423060
9.080000 47.299186 48.135082 50.877881 50.779825 52.797445 55.499829
9.105000 47.362992 48.184920 50.986098 50.894116 53.003130 55.678974
9.130000 47.436000 48.316153 51.085910 51.013011 53.196983 55.836275
9.155000 47.508557 48.421228 51.179935 51.126250 53.410126 55.970279
9.180000 47.581451 48.589638 51.320891 51.246939 53.560562 56.096150
9.205000 47.651067 48.704041 51.437758 51.363840 53.665705 56.289318
9.230000 47.736333 48.825624 51.541190 51.481086 53.802842 56.409848
9.255000 47.816512 49.006963 51.678669 51.601210 53.913841 56.590139
9.280000 47.908795 49.094277 51.803623 51.724474 54.033514 56.728008
9.305000 47.973220 49.174003 51.919929 51.847287 54.257088 56.885962
9.330000 48.038720 49.296354 52.022180 51.972551 54.336434 57.058636
9.355000 48.109969 49.390357 52.115463 52.095909 54.473349 57.250972
9.380000 48.200377 49.507274 52.251838 52.220256 54.654026 57.363498
9.405000 48.286067 49.585746 52.372244 52.336359 54.827569 57.449553
9.430000 48.392673 49.670961 52.489479 52.451098 54.976593 57.634303
9.455000 48.472037 49.772978 52.581385 52.568599 55.172306 57.766887
9.480000 48.539745 49.866008 52.679382 52.687405 55.341485 57.831107
9.505000 48.657526 49.957387 52.780900 52.805613 55.505848 57.997080
9.530000 48.767312 50.038397 52.906002 52.925744 55.611156 58.089838
9.555000 48.888654 50.151297 53.019462 53.051015 55.718379 58.261565
