depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
3.200000 13.729793 14.176117 14.688279 14.933623 15.851020 16.844828
3.335385 13.930582 14.375549 14.912395 15.138273 16.019211 17.053751
3.470769 14.140147 14.565089 15.128771 15.346522 16.228105 17.253100
3.606154 14.335858 14.761237 15.332700 15.554216 16.432992 17.458815
3.741538 14.545733 14.959316 15.537079 15.750509 16.630785 17.647070
3.876923 14.763165 15.154749 15.761446 15.953363 16.861424 17.854602
4.012308 14.972954 15.379534 15.996929 16.159537 17.059620 18.115625
4.147692 15.134278 15.578590 16.206947 16.364164 17.233329 18.276216
4.283077 15.348928 15.789169 16.408974 16.577660 17.456014 18.504779
4.418462 15.519120 15.989782 16.627998 16.783857 17.671290 18.691117
4.553846 15.728584 16.194908 16.821058 16.984486 17.881929 18.920728
4.689231 15.928025 16.367468 17.017144 17.191815 18.094895 19.127840
4.824615 16.122402 16.579269 17.202750 17.398604 18.302064 19.308230
4.960000 16.278309 16.793075 17.404733 17.612098 18.522268 19.496564
5.080000 16.466070 16.982011 17.601944 17.807610 18.729423 19.669505
5.200000 16.630246 17.169178 17.798564 18.004537 18.927502 19.814426
5.320000 16.782955 17.353316 18.045645 18.204264 19.105873 20.026087
5.440000 16.956557 17.530119 18.262660 18.414488 19.345174 20.209427
5.500000 17.066773 17.633112 18.389422 18.527451 19.445140 20.318625
5.626667 17.268154 17.823479 18.660786 18.742222 19.657361 20.539454
5.753333 17.468472 18.034962 18.926265 18.957631 19.876239 20.715870
5.880000 17.641322 18.215555 19.182968 19.174745 20.104347 20.929578
5.993333 17.821724 18.402766 19.416730 19.367171 20.297919 21.091867
6.106667 17.979118 18.573043 19.615484 19.560455 20.460012 21.244970
6.220000 18.119425 18.764641 19.827636 19.758058 20.661198 21.368468
6.330000 18.253546 18.958876 20.046117 19.960895 20.874162 21.543372
6.440000 18.435959 19.156050 20.274436 20.159445 21.076473 21.715742
6.550000 18.667914 19.364292 20.509555 20.360990 21.305928 21.876137
6.660000 18.850923 19.558702 20.744724 20.569345 21.569770 22.056443
6.670000 18.868055 19.582174 20.764971 20.591433 21.590843 22.070113
6.700000 18.929684 19.673596 20.849676 20.658237 21.651762 22.120993
6.720000 18.970435 19.720028 20.891323 20.703777 21.682761 22.155339
6.740000 19.020800 19.757577 20.942945 20.750133 21.719513 22.198959
6.760000 19.052685 19.802184 20.985798 20.794234 21.762069 22.225112
6.780000 19.123382 19.851768 21.027382 20.839495 21.801933 22.253686
6.800000 19.162692 19.911016 21.073835 20.886961 21.838700 22.283028
6.860000 19.354358 20.100871 21.215031 21.040209 21.941208 22.332104
6.900000 19.527915 20.233424 21.302992 21.139935 22.019987 22.394539
6.960000 19.701115 20.449766 21.445206 21.290539 22.120187 22.432129
6.980000 19.756415 20.509738 21.494437 21.336601 22.151761 22.472787
7.000000 19.810858 20.585279 21.532019 21.385314 22.184739 22.507272
7.080000 19.958251 20.844331 21.723340 21.587859 22.334163 22.613505
7.100000 20.005010 20.917639 21.768242 21.642818 22.375514 22.644689
7.120000 20.076971 20.986169 21.829990 21.696819 22.411559 22.677788
7.140000 20.189034 21.062740 21.879600 21.751365 22.446390 22.711752
7.200000 20.935871 21.465493 22.040459 21.998758 22.551131 22.796481
7.220000 21.006200 21.534969 22.090232 22.056324 22.595403 22.823257
7.240000 21.113150 21.611977 22.139621 22.111450 22.624197 22.858015
7.260000 21.186525 21.690236 22.193583 22.166004 22.659064 22.889901
7.280000 21.261049 21.754588 22.242250 22.220250 22.695774 22.931550
7.300000 21.376825 21.825680 22.290908 22.275824 22.739216 22.979512
7.320000 21.454670 21.902012 22.338873 22.330753 22.777149 23.018897
7.340000 21.561941 21.984731 22.398726 22.390054 22.814466 23.047044
7.360000 21.641543 22.055428 22.460275 22.450362 22.852519 23.079021
7.400000 21.948599 22.291865 22.622856 22.610356 22.936334 23.157910
7.420000 22.027646 22.354707 22.683986 22.669745 22.978720 23.193556
7.440000 22.130325 22.415397 22.739494 22.727089 23.023832 23.233451
7.460000 22.204219 22.478976 22.792205 22.784704 23.076341 23.293845
7.500000 22.355208 22.632004 22.936550 22.910322 23.188080 23.371049
7.520000 22.430545 22.692384 22.996843 22.967547 23.235291 23.429556
7.550000 22.530626 22.784379 23.073906 23.053517 23.306977 23.510840
