depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
2.020000 15.997349 16.246934 16.570503 16.593604 16.913364 17.374691
2.060000 16.182316 16.430628 16.753568 16.797141 17.137517 17.628788
2.100000 16.334812 16.584461 16.942554 16.994095 17.373792 17.936571
2.180000 16.585816 16.882214 17.287736 17.354469 17.749726 18.659172
2.220000 16.750437 17.050339 17.481805 17.559812 17.988773 19.231710
2.260000 16.916597 17.223848 17.669230 17.770785 18.226873 19.676144
2.300000 17.056165 17.395743 17.864684 17.976118 18.484964 19.912027
2.340000 17.228604 17.536290 18.056994 18.175770 18.714203 20.179801
2.420000 17.504283 17.859967 18.441034 18.569921 19.149128 20.639370
2.440000 17.578239 17.958214 18.546359 18.675049 19.262637 20.817190
2.480000 17.730144 18.159722 18.757121 18.888152 19.548646 21.040421
2.500000 17.851089 18.256924 18.878676 18.999625 19.673713 21.182834
2.520000 17.973147 18.356632 19.012214 19.119848 19.799475 21.280183
2.620000 18.303538 18.827399 19.508596 19.661194 20.450958 22.059848
2.640000 18.403354 18.942037 19.637872 19.779075 20.569032 22.188144
2.660000 18.509656 19.050778 19.755268 19.895739 20.687751 22.286188
2.760000 18.924404 19.556014 20.307017 20.422049 21.233173 22.973656
2.860000 19.377195 20.075008 20.805909 20.956262 21.824227 23.715519
2.900000 19.585124 20.285989 21.036413 21.186771 22.042068 24.041857
2.980000 19.933653 20.728484 21.427525 21.633376 22.499690 24.447834
3.060000 20.280277 21.152791 21.839520 22.073642 23.051216 24.911979
3.100000 20.475923 21.391600 22.047235 22.309063 23.325988 25.131739
3.120000 20.571024 21.489479 22.175765 22.431940 23.464094 25.233188
3.140000 20.699817 21.581190 22.293867 22.556099 23.605911 25.355706
3.180000 20.988881 21.796220 22.551751 22.823668 23.952087 25.598372
3.220000 21.210370 22.045645 22.809369 23.105960 24.388007 25.963261
3.260000 21.421376 22.259055 23.054870 23.383108 24.775918 26.167370
3.300000 21.683855 22.482897 23.320800 23.664110 25.131539 26.403545
3.320000 21.854633 22.600421 23.434279 23.799984 25.255268 26.628774
3.340000 21.936258 22.743408 23.581101 23.939468 25.404364 26.792366
3.360000 22.083961 22.919419 23.703386 24.075532 25.550206 26.929746
3.400000 22.306244 23.206524 23.998220 24.344260 25.782100 27.103803
3.420000 22.432558 23.343184 24.124398 24.475168 25.917325 27.236326
3.440000 22.554300 23.497282 24.279085 24.603077 26.046043 27.406198
3.480000 22.706601 23.761940 24.554210 24.854005 26.373390 27.681609
3.500000 22.831651 23.880160 24.678251 24.983024 26.523799 27.749266
3.520000 22.972108 24.002270 24.812393 25.110545 26.663371 27.875534
3.540000 23.072676 24.111592 24.955053 25.234754 26.773589 27.968041
3.580000 23.264064 24.305445 25.221842 25.484398 27.015702 28.251540
3.620000 23.464441 24.521529 25.519328 25.751835 27.264262 28.493657
3.660000 23.648333 24.721959 25.806643 26.027004 27.519466 28.735337
3.700000 23.911274 24.965131 26.073806 26.296647 27.778075 29.003412
3.720000 24.041486 25.092244 26.236264 26.432653 27.896861 29.180924
3.780000 24.367549 25.409248 26.759698 26.871988 28.395875 29.756562
3.840000 24.738133 25.731585 27.317528 27.319223 28.927959 30.212917
3.860000 24.919775 25.831229 27.497249 27.459656 29.084374 30.316205
3.880000 25.037899 25.943367 27.595080 27.593370 29.227820 30.433348
3.900000 25.221328 26.073524 27.748357 27.730226 29.351654 30.558462
3.940000 25.595973 26.358118 28.059226 28.031992 29.646673 30.786839
3.980000 25.897478 26.687188 28.376481 28.338395 29.913877 31.039232
4.020000 26.168467 27.046352 28.718296 28.650968 30.192988 31.253667
4.060000 26.451392 27.407527 29.053589 28.963541 30.495723 31.448765
4.100000 26.676605 27.688816 29.371073 29.265001 30.777650 31.648067
4.140000 26.872810 27.943028 29.762354 29.575415 31.048022 31.900730
4.160000 27.020261 28.075272 29.898383 29.719128 31.193827 32.028950
4.200000 27.321950 28.569474 30.225847 30.054033 31.450106 32.237362
4.240000 27.656243 28.975647 30.551896 30.383392 31.705605 32.467398
4.300000 28.270309 29.699574 31.097464 30.925881 32.057892 32.753680
4.380000 29.564044 30.818491 31.745848 31.686777 32.609661 33.159952
4.460000 31.235685 31.853778 32.373567 32.458521 33.179577 33.742546
4.480000 31.406334 32.013431 32.536977 32.605168 33.306570 33.856821
4.500000 31.572498 32.153304 32.703813 32.756705 33.449708 33.979495
4.505000 31.595811 32.202912 32.734770 32.792492 33.482592 34.004579
4.520000 31.669173 32.306578 32.854323 32.896936 33.569605 34.112174
4.580000 32.022102 32.656569 33.271643 33.311486 33.965875 34.580456
4.620000 32.262786 32.893243 33.621946 33.615983 34.277479 34.909056
4.660000 32.507938 33.118529 33.940153 33.905192 34.605427 35.315090
