depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
12.980000 93.067375 94.159978 95.083675 95.070612 95.895880 97.015479
13.030000 93.437296 94.554263 95.426049 95.440680 96.239281 97.597960
13.080000 94.009832 94.963393 95.774035 95.808878 96.593398 97.931420
13.130000 94.455670 95.395660 96.130309 96.210839 96.985525 98.440655
13.180000 94.999666 95.833027 96.509307 96.617310 97.421488 98.819991
13.230000 95.435659 96.167187 96.832199 96.972467 97.790272 99.282703
13.280000 95.743453 96.523247 97.162785 97.315143 98.176224 99.839515
13.330000 96.091787 96.799826 97.530899 97.646197 98.467818 100.161302
13.380000 96.398559 97.104560 97.910921 97.963550 98.781147 100.403729
13.430000 96.639043 97.353805 98.212557 98.265981 99.133250 100.627719
13.480000 96.861976 97.626187 98.523076 98.570213 99.479266 100.908304
13.530000 97.082362 97.877269 98.814398 98.854828 99.789451 101.133048
13.580000 97.328627 98.144671 99.129213 99.145951 100.088586 101.359031
13.630000 97.601761 98.430684 99.400886 99.439406 100.455322 101.610797
13.680000 97.864204 98.673025 99.695009 99.727005 100.808915 101.881368
13.730000 98.098985 98.911347 99.989145 100.022489 101.101537 102.170072
13.780000 98.351232 99.183996 100.268634 100.307928 101.397832 102.442549
13.830000 98.631915 99.467194 100.538281 100.593809 101.686802 102.682758
13.880000 98.930413 99.774970 100.796596 100.868922 102.002945 103.005122
13.930000 99.184393 100.094023 101.068914 101.149715 102.270723 103.229371
13.980000 99.446196 100.347039 101.351696 101.425757 102.568979 103.447340
14.030000 99.765007 100.683475 101.663873 101.702308 102.836926 103.695091
14.080000 100.057325 100.984200 101.935009 101.984410 103.123362 103.950538
14.130000 100.287318 101.294409 102.239343 102.265511 103.390362 104.208480
14.180000 100.528924 101.587664 102.517694 102.545276 103.620983 104.444070
14.230000 100.786427 101.822467 102.806454 102.825278 103.855500 104.701010
14.280000 101.015084 102.067584 103.118973 103.107583 104.107510 104.989117
14.330000 101.326485 102.398213 103.461087 103.398061 104.391186 105.271075
14.380000 101.688616 102.701335 103.777962 103.705307 104.659010 105.702485
14.430000 102.010622 102.991121 104.073490 104.019219 104.933819 106.064420
14.480000 102.306649 103.377931 104.447776 104.356189 105.241052 106.329490
14.530000 102.694045 103.728370 104.783857 104.680460 105.530602 106.610649
14.580000 102.954546 104.051359 105.077832 105.003686 105.825561 106.923321
14.630000 103.351195 104.347716 105.374471 105.298089 106.137404 107.258420
14.680000 103.734596 104.652833 105.615394 105.577399 106.439353 107.520740
14.730000 104.036179 104.935981 105.879950 105.851703 106.674556 107.733442
14.780000 104.316056 105.216007 106.121099 106.123899 106.948149 107.975028
14.830000 104.641089 105.535885 106.372643 106.396562 107.229549 108.261787
14.880000 105.078297 105.835222 106.628144 106.670657 107.483986 108.468275
14.930000 105.343818 106.178138 106.895266 106.948136 107.760321 108.733867
14.980000 105.582532 106.527744 107.187847 107.233072 108.001718 108.968639
15.030000 105.926563 106.836317 107.467472 107.516173 108.219779 109.260299
15.080000 106.336334 107.184785 107.780126 107.832185 108.520217 109.599768
15.130000 106.814513 107.475629 108.107966 108.170916 108.881048 109.949213
15.180000 107.190571 107.867273 108.496171 108.547873 109.292987 110.255603
15.230000 107.639669 108.264651 108.929215 108.976747 109.695974 110.602979
15.280000 108.061739 108.748578 109.391258 109.438497 110.157100 110.980800
15.330000 108.558355 109.209582 109.894484 109.906467 110.643225 111.322079
15.380000 108.907266 109.631717 110.290829 110.323331 111.085530 111.754178
15.430000 109.362821 110.080025 110.734787 110.737056 111.459784 112.026012
15.480000 109.710848 110.471834 111.164681 111.140473 111.813898 112.373034
15.530000 110.141816 110.887594 111.622763 111.556853 112.208123 112.648073
15.580000 110.592138 111.354079 112.025245 111.958133 112.563049 113.013501
15.630000 111.104890 111.828608 112.397369 112.361571 112.910489 113.416332
15.680000 111.562858 112.245005 112.813448 112.773825 113.291373 113.790587
15.730000 112.112701 112.668378 113.202081 113.193246 113.705469 114.288153
15.780000 112.539279 113.046439 113.575778 113.598753 114.144529 114.831180
15.830000 112.922313 113.395211 113.989107 113.990940 114.596249 115.200237
15.880000 113.225297 113.765080 114.360254 114.386361 115.041815 115.699452
15.930000 113.486320 114.101875 114.725713 114.770210 115.498338 116.327509
15.980000 113.741074 114.372034 115.069925 115.123065 115.909266 116.866663
16.030000 114.025534 114.670291 115.425864 115.494696 116.359252 117.236862
16.080000 114.285672 114.971600 115.765796 115.836815 116.790506 117.606902
16.130000 114.533038 115.227275 116.111144 116.163091 117.185989 118.032680
16.180000 114.822430 115.542047 116.414940 116.499301 117.548962 118.460224
