depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
12.575000 39.432717 40.258147 41.178227 41.353863 42.592677 44.286022
12.580000 39.442784 40.272217 41.189362 41.368309 42.600192 44.312091
12.605000 39.486995 40.332500 41.256275 41.446943 42.678431 44.392636
12.635000 39.530478 40.395598 41.363272 41.546222 42.825660 44.590312
12.675000 39.606863 40.502492 41.530288 41.689951 42.962721 44.714499
12.680000 39.627711 40.515964 41.542764 41.705185 42.979530 44.737539
12.685000 39.635490 40.533710 41.561127 41.720255 42.992535 44.763623
12.745000 39.741412 40.700605 41.764808 41.937689 43.317231 45.105463
12.780000 39.807314 40.809327 41.852209 42.050117 43.416119 45.184491
12.830000 39.891048 40.973479 41.960250 42.225464 43.635476 45.632264
12.875000 39.965999 41.077630 42.078118 42.380373 43.862135 45.912411
12.880000 39.978807 41.090681 42.090751 42.394679 43.888216 45.919036
12.885000 39.987643 41.109907 42.107604 42.408873 43.901998 45.938716
12.915000 40.066811 41.192612 42.215808 42.499279 44.029992 45.991914
12.940000 40.118711 41.295440 42.310091 42.575863 44.127305 46.071694
12.980000 40.209872 41.398291 42.428460 42.714982 44.276271 46.188534
13.015000 40.270837 41.503454 42.564979 42.828087 44.383640 46.280007
13.075000 40.368809 41.705040 42.818523 43.056050 44.605394 46.531447
13.080000 40.377378 41.720502 42.837420 43.070173 44.620369 46.547693
13.085000 40.383324 41.735965 42.849039 43.084522 44.634543 46.569611
13.095000 40.399038 41.754204 42.870079 43.113885 44.655953 46.611814
13.135000 40.464965 41.841851 43.042278 43.247055 44.812157 46.755067
13.180000 40.546343 41.955128 43.192401 43.407754 45.137319 46.863940
13.185000 40.562243 41.964649 43.213163 43.422314 45.153527 46.875657
13.195000 40.591749 41.985137 43.248866 43.450759 45.176220 46.909479
13.215000 40.641932 42.034915 43.289425 43.510409 45.232800 46.976728
13.235000 40.671092 42.072068 43.337679 43.567561 45.286156 47.038358
13.280000 40.758554 42.143930 43.496824 43.716898 45.444816 47.123925
13.325000 40.833133 42.243990 43.711277 43.872781 45.617600 47.244565
13.380000 40.938461 42.336092 43.963719 44.057021 45.891393 47.375474
13.430000 41.023933 42.411943 44.196987 44.234052 46.052678 47.626002
13.480000 41.148577 42.492377 44.439862 44.399688 46.256401 47.855568
13.525000 41.230110 42.566592 44.648734 44.548993 46.402712 48.162187
13.535000 41.257690 42.585073 44.677040 44.577744 46.451536 48.183904
13.580000 41.383962 42.712199 44.846976 44.720850 46.562031 48.364543
13.680000 41.630223 42.910566 45.267141 45.078338 46.993661 49.080792
13.705000 41.680646 42.949136 45.321840 45.149735 47.055205 49.230145
13.740000 41.749786 43.017347 45.443951 45.252537 47.167353 49.409434
13.795000 41.877930 43.137235 45.645999 45.426541 47.392342 49.619668
13.815000 41.929021 43.181122 45.688925 45.479820 47.429166 49.665355
13.835000 41.977219 43.210104 45.751842 45.533618 47.484583 49.702302
13.880000 42.071561 43.320700 45.893980 45.666170 47.589184 49.953528
13.915000 42.186825 43.402303 45.982611 45.764872 47.687008 50.072254
13.980000 42.326259 43.548439 46.195484 45.976399 47.955752 50.267900
14.080000 42.622906 43.777891 46.647107 46.347851 48.371983 50.732636
14.105000 42.662780 43.831147 46.736219 46.417034 48.436059 50.808278
14.125000 42.705861 43.885563 46.785917 46.470978 48.478291 50.861996
14.155000 42.760095 43.950203 46.860933 46.559818 48.563635 50.903522
14.180000 42.836265 44.013983 46.926164 46.630463 48.647265 50.978120
14.185000 42.846494 44.025334 46.939060 46.644498 48.661165 50.989494
14.205000 42.902893 44.076307 47.011360 46.699653 48.700634 51.055897
14.215000 42.935227 44.101105 47.035583 46.727800 48.755822 51.075008
14.255000 43.075620 44.197871 47.171688 46.839999 48.862296 51.254869
14.280000 43.205205 44.233480 47.243694 46.910684 48.927041 51.327841
14.380000 43.424716 44.495269 47.663811 47.268354 49.343523 51.655452
14.440000 43.529894 44.657613 47.818262 47.457005 49.536383 51.847932
14.480000 43.610291 44.749362 47.946324 47.570302 49.655801 51.964348
14.505000 43.678850 44.796101 48.003564 47.641620 49.731344 52.053732
14.580000 43.999219 44.975279 48.197500 47.882005 50.021146 52.241986
14.605000 44.060512 45.036796 48.274890 47.951692 50.092957 52.376966
14.625000 44.122374 45.111278 48.351483 48.009633 50.154173 52.401488
14.680000 44.269314 45.340880 48.519854 48.175618 50.269517 52.546068
14.685000 44.280108 45.354381 48.532437 48.188968 50.278326 52.554499
14.705000 44.342533 45.406290 48.599948 48.244784 50.329162 52.639739
14.750000 44.439270 45.592888 48.748362 48.391152 50.456226 52.811710
14.780000 44.527454 45.701979 48.821830 48.477816 50.526509 52.888397
14.815000 44.699010 45.800263 48.909496 48.582279 50.653407 52.958295
14.850000 44.836697 45.965847 48.991747 48.686094 50.736566 53.050508
14.885000 44.907315 46.086619 49.088286 48.790396 50.845191 53.192581
14.950000 45.031084 46.388215 49.273389 49.006110 51.063780 53.408465
14.985000 45.174783 46.505965 49.354964 49.113253 51.179809 53.480578
15.050000 45.365235 46.873341 49.506044 49.345474 51.441326 53.567507
15.085000 45.445248 47.014227 49.585045 49.442530 51.538375 53.706570
15.125000 45.622087 47.166132 49.709808 49.560932 51.710702 53.839259
15.150000 45.751359 47.251663 49.778965 49.631109 51.761571 53.981209
15.180000 45.786214 47.377860 49.864136 49.715692 51.880729 54.088185
15.270000 45.980614 47.779817 50.119666 50.030937 52.143272 54.530245
15.280000 46.038954 47.820654 50.140893 50.058652 52.181563 54.550022
15.365000 46.196478 48.197200 50.349587 50.343899 52.377046 54.791104
15.380000 46.218006 48.229674 50.401398 50.384857 52.401482 54.821591
15.415000 46.285870 48.343910 50.504505 50.491068 52.517177 55.067325
15.425000 46.310664 48.369672 50.540790 50.518635 52.525506 55.093318
15.435000 46.327919 48.393805 50.569919 50.545400 52.546844 55.143793
15.480000 46.422859 48.572076 50.725955 50.700125 52.652150 55.457816
15.505000 46.467569 48.701388 50.815925 50.774190 52.698534 55.522377
15.545000 46.533445 48.825144 50.997383 50.906019 52.769404 55.697772
15.565000 46.556533 48.895235 51.064698 50.963685 52.832639 55.774227
15.580000 46.582089 48.931448 51.091120 51.005703 52.875061 55.844793
15.615000 46.734284 49.005895 51.186172 51.117262 52.981494 55.951740
15.645000 46.880613 49.106762 51.257313 51.213521 53.126728 56.050607
15.680000 46.919954 49.241065 51.351896 51.327505 53.234640 56.123113
15.715000 46.999541 49.335268 51.440924 51.445882 53.368409 56.217851
15.780000 47.083064 49.601854 51.636712 51.692588 53.687703 56.413431
15.805000 47.133617 49.705289 51.705711 51.770310 53.769096 56.469272
15.845000 47.215318 49.861441 51.822898 51.901107 53.912218 56.550837
15.865000 47.252895 49.927115 51.871148 51.958426 53.980792 56.614488
15.880000 47.279329 49.997151 51.899255 52.000899 54.038687 56.640295
15.885000 47.295488 50.014870 51.908758 52.014886 54.045581 56.647261
15.895000 47.314985 50.043785 51.941857 52.042057 54.074770 56.664584
15.925000 47.384121 50.161218 52.032050 52.135900 54.200027 56.770197
15.945000 47.428652 50.217839 52.087123 52.192855 54.271776 56.815702
15.980000 47.542641 50.334198 52.171886 52.306924 54.351354 56.997797
15.985000 47.565061 50.350615 52.178441 52.319964 54.357306 57.021719
15.995000 47.577521 50.369153 52.216774 52.347636 54.380594 57.060987
16.035000 47.659461 50.468466 52.332023 52.469372 54.592380 57.240997
16.045000 47.669990 50.491365 52.348878 52.496422 54.619895 57.268604
16.080000 47.747202 50.603757 52.471378 52.601976 54.707116 57.411462
16.105000 47.802949 50.690555 52.549064 52.673100 54.804925 57.519372
16.180000 47.968129 51.012155 52.821412 52.917493 55.106496 57.624020
16.195000 47.994974 51.061368 52.845431 52.958291 55.149380 57.654858
16.230000 48.050899 51.161783 52.932510 53.062348 55.318867 57.742953
16.280000 48.141117 51.305395 53.034076 53.209933 55.450860 57.893711
16.305000 48.186439 51.385531 53.091702 53.277979 55.528686 57.942678
16.330000 48.228963 51.438731 53.153613 53.343059 55.600832 57.999225
16.380000 48.468150 51.568837 53.285062 53.489711 55.861917 58.083977
16.415000 48.563010 51.620500 53.344706 53.583925 55.955588 58.144725
16.440000 48.716495 51.686902 53.400717 53.650285 56.053601 58.212788
16.480000 48.805188 51.772183 53.516456 53.760865 56.194485 58.292353
16.535000 49.001595 51.996241 53.682353 53.922341 56.391709 58.410266
16.580000 49.150223 52.137313 53.806788 54.047306 56.599259 58.484192
16.630000 49.315015 52.320630 53.910640 54.179423 56.792259 58.568311
16.680000 49.442482 52.431345 54.063640 54.314915 56.984508 58.644375
16.735000 49.703152 52.546437 54.201544 54.466670 57.221466 58.781599
16.780000 49.788601 52.663448 54.338865 54.585913 57.383818 58.877057
16.830000 49.907952 52.763071 54.485661 54.717592 57.542094 58.979906
16.880000 50.034923 52.851187 54.587161 54.848723 57.697964 59.074522
16.905000 50.092803 52.933283 54.671321 54.912992 57.773968 59.172244
16.965000 50.321645 53.052717 54.865164 55.074900 57.933432 59.285900
16.980000 50.368114 53.100008 54.882974 55.113051 57.962151 59.323299
17.080000 50.889123 53.324715 55.228203 55.397555 58.196759 59.532959
17.180000 51.141285 53.527199 55.471504 55.696733 58.380636 59.733925
17.280000 51.382674 53.705448 55.746953 55.974674 58.618107 59.915278
17.380000 51.685258 53.880933 56.035139 56.240695 58.866707 60.078684
17.435000 51.811476 53.991222 56.180942 56.372158 58.989194 60.187696
17.480000 51.885213 54.079054 56.309523 56.481684 59.105516 60.266262
17.535000 51.957012 54.167626 56.479139 56.614062 59.246955 60.399664
17.595000 52.146801 54.283692 56.642775 56.763673 59.422590 60.541741
17.645000 52.278349 54.387175 56.745344 56.891825 59.572872 60.699740
17.780000 52.620307 54.641063 57.021920 57.266536 60.050473 61.255139
17.805000 52.660416 54.691639 57.076580 57.330153 60.101301 61.316233
17.880000 52.786157 54.830006 57.252793 57.528699 60.304670 61.532847
17.905000 52.816250 54.878609 57.338077 57.592507 60.370377 61.605499
17.980000 53.018525 55.030168 57.525610 57.793310 60.556548 61.944258
18.045000 53.125949 55.169324 57.702568 57.967876 60.736277 62.237685
18.105000 53.222537 55.301851 57.996498 58.130611 60.881130 62.493949
18.130000 53.269660 55.355396 58.116609 58.194389 60.944738 62.570271
18.155000 53.325565 55.398439 58.179229 58.258269 61.005890 62.685164
18.180000 53.381194 55.447042 58.258043 58.322955 61.080346 62.735629
18.205000 53.438175 55.501772 58.356483 58.389160 61.135681 62.830492
18.280000 53.503696 55.630943 58.537096 58.596551 61.297953 63.256464
18.355000 53.748986 55.758972 58.659161 58.797379 61.492343 63.595484
18.415000 53.863843 55.870444 58.821820 58.960659 61.657365 63.805297
18.425000 53.897388 55.893420 58.845634 58.987415 61.680976 63.828270
18.440000 53.949998 55.935488 58.914271 59.027777 61.727433 63.861706
