depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
11.840000 30.696008 31.488355 32.689231 32.784259 33.965852 35.325351
11.880000 30.796879 31.591634 32.829776 32.893619 34.079233 35.404056
11.920000 30.895210 31.750521 32.933193 33.002186 34.188538 35.476279
11.960000 31.045950 31.876396 33.026439 33.112848 34.298066 35.546088
12.000000 31.178594 32.006490 33.159342 33.228815 34.403424 35.603520
12.040000 31.266419 32.129573 33.281316 33.353922 34.518268 35.705277
12.080000 31.363344 32.268986 33.417453 33.471186 34.643790 35.847839
12.120000 31.569694 32.401993 33.533870 33.594176 34.768369 35.977020
12.160000 31.718367 32.524463 33.624761 33.713534 34.875127 36.049091
12.200000 31.900520 32.667782 33.739125 33.832646 34.982334 36.122362
12.240000 32.028087 32.785545 33.869326 33.952536 35.092286 36.209470
12.280000 32.254995 32.924938 33.978826 34.078258 35.215831 36.305888
12.320000 32.397960 33.080937 34.092637 34.200902 35.339588 36.389058
12.360000 32.566390 33.229493 34.214930 34.331078 35.502820 36.494698
12.400000 32.706644 33.393455 34.315075 34.467938 35.643215 36.580823
12.440000 32.883394 33.538328 34.429713 34.601675 35.764112 36.671862
12.480000 33.042862 33.653121 34.540597 34.735102 35.914841 36.789048
12.500000 33.137843 33.717439 34.613427 34.799953 35.985468 36.826101
12.520000 33.225992 33.795376 34.667719 34.868247 36.057401 36.873985
12.560000 33.364952 33.967310 34.859499 35.030580 36.194175 36.990217
12.600000 33.583202 34.233753 35.029266 35.219552 36.357785 37.105274
12.640000 33.728646 34.461752 35.218542 35.408274 36.508247 37.305238
12.680000 33.889609 34.619282 35.385323 35.566556 36.623956 37.451835
12.700000 33.946228 34.701287 35.462454 35.638292 36.686954 37.524076
12.720000 34.060930 34.773062 35.539093 35.709207 36.750680 37.571406
12.760000 34.163861 34.912635 35.677771 35.854526 36.902970 37.700447
12.800000 34.293715 35.091462 35.837747 35.996541 37.008838 37.815470
12.840000 34.421184 35.207894 35.963113 36.130120 37.116198 37.925404
12.880000 34.518207 35.349741 36.095320 36.265064 37.234944 38.034597
12.920000 34.606440 35.463152 36.222020 36.393592 37.362477 38.128088
12.960000 34.723442 35.630925 36.374763 36.523901 37.471282 38.253876
13.000000 34.853308 35.775183 36.516334 36.664903 37.602351 38.370483
13.040000 34.990616 35.936860 36.671747 36.806614 37.722368 38.449931
13.080000 35.192779 36.053893 36.833432 36.952359 37.829749 38.564393
13.120000 35.384341 36.208823 36.983418 37.094030 37.968265 38.737773
13.160000 35.478571 36.340228 37.134304 37.233021 38.093765 38.838471
13.200000 35.612678 36.489595 37.269523 37.371242 38.204202 39.075192
13.240000 35.774394 36.618234 37.394932 37.503253 38.323505 39.372646
13.280000 36.047277 36.783263 37.541092 37.639091 38.424150 39.588970
13.320000 36.250545 36.910990 37.657948 37.770310 38.548543 39.703842
