depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
3.340000 65.417827 65.985364 66.551368 66.561835 67.164225 67.650057
3.360000 65.659283 66.232119 66.795820 66.800741 67.381206 67.854786
3.380000 65.929980 66.504071 67.044247 67.048682 67.615436 68.081745
3.400000 66.196192 66.757350 67.293434 67.292785 67.846224 68.347078
3.420000 66.449182 67.020013 67.519455 67.534003 68.073147 68.604715
3.440000 66.729211 67.271730 67.771494 67.792107 68.312638 68.889203
3.460000 66.995924 67.540176 68.053097 68.063927 68.598814 69.153789
3.480000 67.305929 67.813055 68.342849 68.368427 68.917475 69.569132
3.500000 67.616531 68.144212 68.688681 68.723283 69.307327 70.081555
3.600000 69.134019 69.813204 70.722510 70.956859 72.210447 73.778792
3.700000 70.672559 71.996425 73.537114 73.669665 74.799736 78.482227
3.800000 74.217892 75.429255 76.743759 77.342294 79.842379 81.418179
3.900000 76.629745 78.707407 80.720416 80.463599 82.113296 83.279058
4.000000 80.956691 82.117187 83.213045 83.151160 84.148589 85.147465
4.100000 83.217662 84.502790 85.403951 85.287674 86.064515 86.607413
4.200000 86.377331 86.891586 87.557114 87.583516 88.207135 89.163432
4.300000 88.062096 88.625626 89.267912 89.327125 90.036770 90.895482
4.400000 89.354823 90.210265 91.162043 91.217791 92.203872 93.464380
4.500000 90.970793 91.989423 93.522094 93.453805 94.807188 95.909771
4.600000 93.273932 95.609429 96.959129 96.895675 98.256456 99.566661
4.700000 95.476380 97.189277 99.059323 98.830737 100.273995 101.738964
4.800000 97.268965 98.811254 100.751886 100.587878 102.136130 103.325390
4.900000 99.150390 100.876082 102.495482 102.445453 104.017983 105.284559
5.000000 101.615972 103.267672 104.774250 104.664022 106.008030 107.083007
5.100000 103.781572 105.353915 106.734237 106.617722 107.764262 108.634239
5.200000 106.055645 107.514427 108.626384 108.503143 109.477432 110.397972
5.300000 108.958885 109.700609 110.425688 110.406771 111.112226 111.721089
5.400000 110.833807 111.752641 112.528793 112.482736 113.225925 113.986406
5.500000 113.181752 114.012694 115.146772 115.233398 116.539823 117.737154
5.600000 118.207170 119.449000 120.888849 121.037482 122.684344 124.717640
5.700000 122.120767 123.581095 125.123665 125.040744 126.498891 127.621165
5.800000 125.183135 126.853250 128.489089 128.209053 129.476651 130.213215
5.900000 132.922375 133.256645 133.541015 133.531770 133.816547 134.101625
6.000000 134.953327 135.220684 135.478896 135.547449 135.820282 136.671665
6.100000 135.887429 136.384313 137.003812 137.090595 137.746690 138.956348
6.200000 137.217454 137.849775 138.582776 138.678420 139.556384 140.770693
6.300000 138.572517 139.450115 140.237619 140.334080 141.335306 142.431760
6.400000 140.221952 141.037950 141.976105 142.071484 143.124234 144.321724
6.500000 141.633634 142.583668 143.616300 143.688178 144.864157 146.064770
6.600000 142.974799 144.056194 145.278438 145.324645 146.685075 147.792239
6.700000 144.497991 145.706382 147.170655 147.181629 148.698084 149.761979
